tick	day	mean_energy	std_energy	min_energy	max_energy	pct_hungry	pct_starving
30624	638	15.33	1.37	2.07	17.78	1.1	0.1
30672	639	15.38	1.34	2.74	17.72	0.9	0.1
30720	640	15.41	1.32	2.83	17.71	0.8	0.1
30768	641	15.46	1.30	2.96	17.79	0.6	0.1
30816	642	15.50	1.28	3.07	17.77	0.6	0.1
30864	643	15.53	1.26	3.20	17.85	0.6	0.1
30912	644	15.56	1.25	3.33	17.90	0.6	0.1
30960	645	15.59	1.23	3.46	17.99	0.6	0.1
31008	646	15.62	1.22	3.64	17.88	0.5	0.1
31056	647	15.64	1.21	3.77	17.88	0.5	0.1
31104	648	15.66	1.20	3.89	18.14	0.5	0.1
31152	649	15.69	1.20	4.27	17.98	0.5	0.1
31200	650	15.70	1.19	4.57	18.02	0.6	0.1
31248	651	15.72	1.19	4.55	18.00	0.5	0.1
31296	652	15.73	1.18	4.38	17.98	0.5	0.1
31344	653	15.75	1.18	4.22	18.08	0.5	0.1
31392	654	15.76	1.17	4.05	17.92	0.5	0.1
31440	655	15.77	1.16	3.90	17.88	0.5	0.1
31488	656	15.78	1.16	3.75	17.87	0.5	0.1
31536	657	15.79	1.15	3.61	17.87	0.5	0.1
31584	658	15.80	1.15	3.45	17.91	0.5	0.1
31632	659	15.80	1.14	3.28	18.17	0.5	0.1
31680	660	15.81	1.13	3.07	18.18	0.4	0.1
31728	661	15.84	1.12	2.90	18.05	0.4	0.1
31776	662	15.88	1.12	2.73	18.16	0.3	0.1
31824	663	15.92	1.10	2.57	18.13	0.3	0.1
31872	664	15.96	1.08	2.70	18.37	0.3	0.1
31920	665	16.00	1.07	2.85	18.33	0.3	0.1
31968	666	16.04	1.04	2.95	18.29	0.3	0.1
32016	667	16.08	1.02	3.70	18.27	0.2	0.1
32064	668	16.12	0.99	4.33	18.20	0.2	0.1
32112	669	16.15	0.97	4.95	18.08	0.2	0.1
32160	670	16.18	0.95	6.20	18.17	0.2	0.0
32208	671	16.21	0.94	6.92	18.19	0.1	0.0
32256	672	16.24	0.93	8.28	18.19	0.1	0.0
32304	673	16.26	0.91	9.06	18.27	0.1	0.0
32352	674	16.28	0.91	9.90	18.14	0.1	0.0
32400	675	16.31	0.90	10.07	18.14	0.0	0.0
32448	676	16.32	0.90	10.24	18.21	0.0	0.0
32496	677	16.34	0.89	10.76	18.26	0.0	0.0
32544	678	16.36	0.88	10.73	18.13	0.0	0.0
32592	679	16.37	0.87	10.74	18.15	0.0	0.0
32640	680	16.39	0.87	10.76	18.24	0.0	0.0
32688	681	16.40	0.87	10.85	18.13	0.0	0.0
32736	682	16.41	0.86	11.07	18.21	0.0	0.0
32784	683	16.43	0.86	11.28	18.21	0.0	0.0
32832	684	16.43	0.85	11.40	18.26	0.0	0.0
32880	685	16.44	0.85	11.21	18.21	0.0	0.0
32928	686	16.44	0.85	11.04	18.29	0.0	0.0
32976	687	16.45	0.85	10.88	18.29	0.0	0.0
33024	688	16.45	0.85	10.70	18.35	0.0	0.0
33072	689	16.45	0.85	10.52	18.33	0.0	0.0
33120	690	16.45	0.84	10.33	18.24	0.0	0.0
33168	691	16.45	0.85	10.13	18.20	0.0	0.0
33216	692	16.45	0.85	9.93	18.18	0.1	0.0
33264	693	16.44	0.85	9.72	18.22	0.1	0.0
33312	694	16.42	0.85	9.51	18.29	0.1	0.0
33360	695	16.40	0.85	9.29	18.27	0.1	0.0
33408	696	16.38	0.85	9.08	18.24	0.1	0.0
33456	697	16.36	0.85	8.88	18.25	0.1	0.0
33504	698	16.33	0.85	8.67	18.12	0.1	0.0
33552	699	16.31	0.84	8.47	18.04	0.1	0.0
33600	700	16.28	0.84	8.29	18.15	0.1	0.0
33648	701	16.26	0.85	8.25	18.54	0.1	0.0
33696	702	16.23	0.84	8.38	18.40	0.1	0.0
33744	703	16.20	0.84	8.67	18.26	0.1	0.0
33792	704	16.17	0.84	9.06	18.13	0.1	0.0
33840	705	16.15	0.85	9.35	18.13	0.1	0.0
33888	706	16.12	0.85	9.58	18.14	0.1	0.0
33936	707	16.09	0.85	9.71	18.14	0.1	0.0
33984	708	16.06	0.85	10.50	18.15	0.0	0.0
34032	709	16.04	0.86	10.86	18.34	0.0	0.0
34080	710	16.01	0.86	10.78	18.33	0.0	0.0
34128	711	15.98	0.87	10.66	18.26	0.0	0.0
34176	712	15.96	0.88	10.54	18.17	0.0	0.0
34224	713	15.93	0.88	10.44	18.27	0.0	0.0
34272	714	15.90	0.89	10.41	18.25	0.0	0.0
34320	715	15.88	0.89	10.36	18.22	0.0	0.0
34368	716	15.85	0.90	10.29	18.16	0.0	0.0
34416	717	15.83	0.90	10.23	18.18	0.0	0.0
34464	718	15.81	0.91	10.18	18.26	0.0	0.0
34512	719	15.79	0.92	10.15	18.13	0.0	0.0
34560	720	15.77	0.92	10.13	18.14	0.0	0.0
